Time [yyyy.MM.dd HH:mm:ss],NO3 [gN/m3]
2024.10.12 08:00:00,1.43495899465E-05
2024.10.12 09:00:00,1.43493252835E-05
2024.10.12 10:00:00,1.43488041431E-05
2024.10.12 11:00:00,1.4347191609E-05
2024.10.12 12:00:00,1.43470597322E-05
2024.10.12 13:00:00,1.43444076457E-05
2024.10.12 14:00:00,1.43388888318E-05
2024.10.12 15:00:00,1.43330807987E-05
2024.10.12 16:00:00,1.43258466778E-05
2024.10.12 17:00:00,1.43225715874E-05
2024.10.12 18:00:00,1.43183087857E-05
2024.10.12 19:00:00,1.43180195664E-05
2024.10.12 20:00:00,1.43169772855E-05
2024.10.12 21:00:00,1.43163088069E-05
2024.10.12 22:00:00,1.43144789035E-05
2024.10.12 23:00:00,1.43126544572E-05
2024.10.13 00:00:00,1.43104834933E-05
2024.10.13 01:00:00,1.43074612424E-05
2024.10.13 02:00:00,1.43048846439E-05
2024.10.13 03:00:00,1.43019187817E-05
2024.10.13 04:00:00,1.4298872884E-05
2024.10.13 05:00:00,1.42956278069E-05
2024.10.13 06:00:00,1.42917879202E-05
2024.10.13 07:00:00,1.42886592585E-05
2024.10.13 08:00:00,1.428521864E-05
2024.10.13 09:00:00,1.42812505146E-05
2024.10.13 10:00:00,1.42767521538E-05
2024.10.13 11:00:00,1.42717526614E-05
2024.10.13 12:00:00,1.42650342241E-05
2024.10.13 13:00:00,1.42578201121E-05
2024.10.13 14:00:00,1.42508670251E-05
2024.10.13 15:00:00,1.42473618325E-05
2024.10.13 16:00:00,1.42419548865E-05
2024.10.13 17:00:00,1.42351891554E-05
2024.10.13 18:00:00,1.42315766425E-05
2024.10.13 19:00:00,1.4225654013E-05
2024.10.13 20:00:00,1.42203916766E-05
2024.10.13 21:00:00,1.42153721754E-05
2024.10.13 22:00:00,1.42093986142E-05
2024.10.13 23:00:00,1.42033259181E-05
2024.10.14 00:00:00,1.41922346302E-05
2024.10.14 01:00:00,1.4187880879E-05
2024.10.14 02:00:00,1.41828149935E-05
2024.10.14 03:00:00,1.41754180731E-05
2024.10.14 04:00:00,1.41692016769E-05
2024.10.14 05:00:00,1.41621949297E-05
2024.10.14 06:00:00,1.41559603435E-05
2024.10.14 07:00:00,1.41500922837E-05
2024.10.14 08:00:00,1.41394148159E-05
2024.10.14 09:00:00,1.41307000376E-05
2024.10.14 10:00:00,1.4120846572E-05
2024.10.14 11:00:00,1.41130121847E-05
2024.10.14 12:00:00,1.41082700793E-05
2024.10.14 13:00:00,1.40991151056E-05
2024.10.14 14:00:00,1.40910315167E-05
2024.10.14 15:00:00,1.40799256769E-05
2024.10.14 16:00:00,1.40604561238E-05
2024.10.14 17:00:00,1.4050379832E-05
2024.10.14 18:00:00,1.40411530083E-05
2024.10.14 19:00:00,1.40324191307E-05
2024.10.14 20:00:00,1.40260890475E-05
2024.10.14 21:00:00,1.4017864487E-05
2024.10.14 22:00:00,1.40093925438E-05
2024.10.14 23:00:00,1.40013426062E-05
2024.10.15 00:00:00,1.39972962643E-05
